window_start,device_mac,anomaly_score,is_anomaly
1785317613.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317613.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317623.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317623.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317623.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317633.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317633.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317633.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317643.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317643.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317643.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317653.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317653.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317653.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317663.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317663.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317663.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317673.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317673.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317673.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317683.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317683.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317683.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317693.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317693.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317693.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317703.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317703.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317703.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317713.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317713.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317713.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317723.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317723.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317723.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317733.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317733.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317733.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317743.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317743.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317743.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317753.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317753.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317753.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317763.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317763.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317763.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317773.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317773.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317773.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317783.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317783.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317783.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317793.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317793.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317793.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317803.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317803.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317803.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317813.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317813.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317813.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317823.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317823.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317823.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317833.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317833.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317833.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317843.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317843.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317843.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317853.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317853.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317853.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317863.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317863.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317863.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317873.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317873.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317873.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317883.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317883.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317883.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317893.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317893.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317893.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317903.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317903.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317903.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317913.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317913.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317913.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317923.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317923.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317923.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317933.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317933.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317933.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317943.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317943.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317943.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317953.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317953.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317953.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317963.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317963.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317963.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317973.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317973.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317973.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317983.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317983.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317983.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785317993.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785317993.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785317993.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318003.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318003.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318003.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318013.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318013.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318013.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318023.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318023.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318023.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318033.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318033.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318033.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318043.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318043.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318043.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318053.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318053.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318053.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318063.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318063.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318063.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318073.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318073.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318073.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318083.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318083.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318083.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318093.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318093.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318093.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318103.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318103.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318103.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318113.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318113.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318113.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318123.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318123.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318123.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318133.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318133.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318133.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318143.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318143.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318143.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318153.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318153.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318153.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318163.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318163.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318163.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318173.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318173.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318173.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318183.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318183.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318183.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318193.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318193.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318193.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318203.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318203.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318203.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318213.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318213.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318213.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318223.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318223.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318223.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318233.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318233.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318233.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318243.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318243.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318243.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318253.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318253.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318253.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318263.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318263.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318263.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318273.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318273.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318273.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318283.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318283.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318283.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318293.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318293.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318293.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318303.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318303.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318303.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318313.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318313.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318313.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318323.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318323.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318323.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318333.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318333.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318333.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318343.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318343.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318343.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318353.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318353.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318353.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318363.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318363.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318363.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318373.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318373.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318373.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318383.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318383.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318383.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318393.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318393.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318393.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318403.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318403.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318403.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318413.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318413.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318413.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318423.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318423.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318423.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318433.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318433.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318433.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318443.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318443.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318443.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318453.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318453.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318453.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318463.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318463.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318463.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318473.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318473.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318473.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318483.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318483.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318483.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318493.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318493.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318493.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318503.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318503.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318503.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318513.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318513.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318513.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318523.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318523.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318523.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318533.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318533.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318533.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318543.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318543.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318543.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318553.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318553.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318553.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318563.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318563.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318563.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318573.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318573.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318573.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318583.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318583.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318583.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318593.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318593.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318593.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318603.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318603.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318603.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318613.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318613.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318613.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318623.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318623.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318623.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318633.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318633.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318633.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318643.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318643.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318643.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318653.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318653.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318653.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318663.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318663.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318663.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318673.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318673.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318673.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318683.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318683.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318683.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318693.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318693.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318693.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318703.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318703.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318703.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318713.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318713.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318713.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318723.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318723.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318723.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318733.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318733.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318733.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318743.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318743.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318743.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318753.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318753.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318753.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318763.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318763.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318763.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318773.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318773.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318773.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318783.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318783.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318783.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318793.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318793.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318793.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318803.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318803.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318803.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318813.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318813.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318813.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318823.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318823.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318823.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318833.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318833.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318833.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318843.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318843.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318843.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318853.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318853.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318853.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318863.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318863.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318863.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318873.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318873.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318873.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318883.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318883.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318883.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318893.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318893.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318893.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318903.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318903.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318903.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318913.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318913.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318913.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318923.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318923.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318923.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318933.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318933.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318933.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318943.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318943.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318943.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318953.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318953.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318953.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318963.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318963.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318963.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318973.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318973.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318973.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318983.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318983.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318983.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785318993.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785318993.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785318993.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
1785319003.519992,08:00:27:5a:87:bc,0.10106695228638912,False
1785319003.519992,08:00:27:8a:0d:75,0.10106695228638912,False
1785319003.519992,08:00:27:a5:9e:2d,0.10106695228638912,False
