window_start,device_mac,pkt_count,byte_count,mean_iat,std_iat,arp_req_count,arp_req_rate,arp_reply_count,arp_reply_rate,broadcast_ratio,avg_response_latency,send_recv_ratio
1785313358.519992,08:00:27:a5:9e:2d,5,512,0.7676082253456116,0.323766186289547,0,0.0,0,0.0,0.0,,0.6530612244897959
1785313363.519992,08:00:27:5a:87:bc,530,22602,0.008057158926258917,0.04589537689716119,517,103.4,10,2.0,0.9811320754716981,,10.0
1785313363.519992,08:00:27:8a:0d:75,4,392,1.0233577092488606,2.539453230599922e-05,0,0.0,0,0.0,0.0,0.00011718273162841797,0.5664739884393064
1785313363.519992,08:00:27:a5:9e:2d,4,392,1.0233449935913086,3.627933869181911e-05,0,0.0,0,0.0,0.0,,0.5664739884393064
1785313368.519992,08:00:27:5a:87:bc,700,29730,0.006769456235806488,0.027355437382899406,687,137.4,10,2.0,0.9828571428571429,,123.875
1785313368.519992,08:00:27:8a:0d:75,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
1785313368.519992,08:00:27:a5:9e:2d,1,120,,,0,0.0,0,0.0,0.0,,0.30612244897959184
1785313373.519992,08:00:27:5a:87:bc,218,9548,0.022891207224762386,0.10174017721221812,204,40.8,10,2.0,0.9357798165137615,,26.522222222222222
1785313373.519992,08:00:27:8a:0d:75,2,180,2.7230470180511475,0.0,0,0.0,1,0.2,0.0,,0.4147465437788018
1785313373.519992,08:00:27:a5:9e:2d,2,180,2.709994077682495,0.0,0,0.0,1,0.2,0.0,,0.4147465437788018
1785313378.519992,08:00:27:5a:87:bc,636,27046,0.006735694314551166,0.030682478279461068,623,124.6,10,2.0,0.9842767295597484,,10.0
1785313378.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313378.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313383.519992,08:00:27:5a:87:bc,612,26034,0.007672931090509443,0.041977619436924775,599,119.8,10,2.0,0.9803921568627451,,108.475
1785313383.519992,08:00:27:8a:0d:75,4,414,1.0640637079874675,0.04735128341323923,0,0.0,0,0.0,0.0,,0.6034985422740525
1785313383.519992,08:00:27:a5:9e:2d,4,414,1.0676079591115315,0.05228915111010391,0,0.0,0,0.0,0.0,0.00011873245239257812,0.6034985422740525
1785313388.519992,08:00:27:5a:87:bc,226,9772,0.02217842208014594,0.11110761703622783,214,42.8,10,2.0,0.9469026548672567,,40.71666666666667
1785313388.519992,08:00:27:8a:0d:75,6,572,0.7225358009338378,0.2985398971220629,0,0.0,1,0.2,0.0,,0.6777251184834123
1785313388.519992,08:00:27:a5:9e:2d,6,572,0.7203747749328613,0.30060050206585875,1,0.2,0,0.0,0.0,0.00021719932556152344,0.6777251184834123
1785313393.519992,08:00:27:5a:87:bc,710,30050,0.006057349852009115,0.009794782158955101,699,139.8,10,2.0,0.9859154929577465,,10.0
1785313393.519992,08:00:27:8a:0d:75,3,294,1.0218344926834106,0.0019077062606811523,0,0.0,0,0.0,0.0,,0.494949494949495
1785313393.519992,08:00:27:a5:9e:2d,3,294,1.0217714309692383,0.0019245147705078125,0,0.0,0,0.0,0.0,0.00016570091247558594,0.494949494949495
1785313398.519992,08:00:27:5a:87:bc,506,21722,0.009265788238827545,0.05872064206498001,489,97.8,12,2.4,0.9723320158102767,,90.50833333333334
1785313398.519992,08:00:27:8a:0d:75,2,180,0.07611393928527832,0.0,1,0.2,0,0.0,0.0,,0.3515625
1785313398.519992,08:00:27:a5:9e:2d,2,180,0.06569981575012207,0.0,0,0.0,1,0.2,0.0,,0.3515625
1785313403.519992,08:00:27:5a:87:bc,240,10196,0.0066956825336153035,0.012517989229711457,235,47.0,0,0.0,1.0,,10.0
1785313403.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313403.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313408.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313408.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313408.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313413.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313413.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313413.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313418.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313418.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313418.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313423.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313423.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313423.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313428.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313428.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313428.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313433.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313433.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313433.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313438.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313438.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313438.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313443.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313443.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313443.519992,08:00:27:a5:9e:2d,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313448.519992,08:00:27:5a:87:bc,0,0,,,0,0.0,0,0.0,0.0,,0.0
1785313448.519992,08:00:27:8a:0d:75,0,0,,,0,0.0,0,0.0,0.0,,0.0
